"Name","Created","State","train_size","hidden_layers","optimizer","train/loss","val/loss","flatness/train/avg_diff","denoising/train/avg_diff","flatness/val/avg_diff","denoising/val/avg_diff","seed","rho","train/epoch","denoising/train/mean_0.111","ID","Notes","User","Group","Job Type","Tags","Updated","End Time","Runtime","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation","batch_size","compile_model","cpu","criterion","cuda_version","dataset_dir","device","hostname","id","input_dim","lr","max_epochs","pytorch_version","target_loss","test_size","train_set_percentage_for_flatness","weight_decay","denoising/train/mean_0.000","denoising/train/mean_0.222","denoising/train/mean_0.333","denoising/train/mean_0.444","denoising/train/mean_0.556","denoising/train/mean_0.667","denoising/train/mean_0.778","denoising/train/mean_0.889","denoising/train/mean_1.000","denoising/train/std_0.000","denoising/train/std_0.111","denoising/train/std_0.222","denoising/train/std_0.333","denoising/train/std_0.444","denoising/train/std_0.556","denoising/train/std_0.667","denoising/train/std_0.778","denoising/train/std_0.889","denoising/train/std_1.000","denoising/val/mean_0.000","denoising/val/mean_0.111","denoising/val/mean_0.222","denoising/val/mean_0.333","denoising/val/mean_0.444","denoising/val/mean_0.556","denoising/val/mean_0.667","denoising/val/mean_0.778","denoising/val/mean_0.889","denoising/val/mean_1.000","denoising/val/std_0.000","denoising/val/std_0.111","denoising/val/std_0.222","denoising/val/std_0.333","denoising/val/std_0.444","denoising/val/std_0.556","denoising/val/std_0.667","denoising/val/std_0.778","denoising/val/std_0.889","denoising/val/std_1.000","flatness/train/mean_0.000","flatness/train/mean_0.017","flatness/train/mean_0.033","flatness/train/mean_0.050","flatness/train/mean_0.067","flatness/train/mean_0.083","flatness/train/mean_0.100","flatness/train/mean_0.117","flatness/train/mean_0.133","flatness/train/mean_0.150","flatness/train/std_0.000","flatness/train/std_0.017","flatness/train/std_0.033","flatness/train/std_0.050","flatness/train/std_0.067","flatness/train/std_0.083","flatness/train/std_0.100","flatness/train/std_0.117","flatness/train/std_0.133","flatness/train/std_0.150","flatness/val/mean_0.000","flatness/val/mean_0.017","flatness/val/mean_0.033","flatness/val/mean_0.050","flatness/val/mean_0.067","flatness/val/mean_0.083","flatness/val/mean_0.100","flatness/val/mean_0.117","flatness/val/mean_0.133","flatness/val/mean_0.150","flatness/val/std_0.000","flatness/val/std_0.017","flatness/val/std_0.033","flatness/val/std_0.050","flatness/val/std_0.067","flatness/val/std_0.083","flatness/val/std_0.100","flatness/val/std_0.117","flatness/val/std_0.133","flatness/val/std_0.150","train/bias_norm","train/denoising_avg_diff","train/flatness_avg_diff","train/weight_norm","val/denoising_avg_diff","val/epoch","val/flatness_avg_diff"
"golden-dog-37","2024-02-20T22:52:02.000Z","finished","32768","[784,784,15]","SAM","0.04347147047519684","0.05228299833834171","0.001921738749369975","0.008304596459493038","0.0017397121246904151","0.007653999949494991","0","0.1","31","0.04573868277172247","ke36xgoh","-","mattia-scardecchia","","","","2024-02-20T22:54:42.000Z","2024-02-20T22:54:42.000Z","160","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","31","2.2.0","0","512","0.015625","0.1","0.04542341781780124","0.04665886905665199","0.04815499189620217","0.04990185052156448","0.05275093810632825","0.05609728007887801","0.06022250993798176","0.06418624613434076","0.06814535645147164","0","0.00002755067278402548","0.00009288888965255934","0.00009904892905523908","0.00011978034834159049","0.00026379840295007254","0.00033489972946367","0.0005897289302759873","0.00038162573577913783","0.0006906217544496048","0.05228299833834171","0.05255700120081504","0.053316096775233746","0.054607742466032505","0.05640228092670441","0.05867436962823073","0.06208329306294521","0.06534075768043597","0.06966906692832708","0.0744363758713007","0","0.000030158007345324047","0.00002621337437287866","0.00033731226507060434","0.00015064066238046952","0.0002392453935493493","0.00022534040038112228","0.0003859991703675291","0.00007649998291163725","0.00012156121106300272","0.04542341781780124","0.04548865538090467","0.045722276484593746","0.046032136352732775","0.046522716199979185","0.04707564194686711","0.04775169254280627","0.04887972818687558","0.04977142005227506","0.05078388070687652","0","0.00003881942764446479","0.0000989283936057359","0.00013309239738028866","0.00014267937870775327","0.00016523373629603538","0.0002554880773234844","0.0003123804974431887","0.0004404453239544524","0.00030373917075375345","0.05228299833834171","0.052358651626855136","0.052548938896507025","0.05282775592058897","0.05327096553519368","0.053721544332802296","0.05462810229510069","0.05523703256621957","0.05637993235141039","0.0569711827673018","0","0.00008892729168205211","0.00011182072879595368","0.0002366897308381877","0.00031992589495715416","0.0004904195241160539","0.00029583684378014786","0.0003680059134066686","0.0005287346868430653","0.000777433605363536","0.0035453911405056715","0.008304596459493038","0.001921738749369975","0.00005836194759467617","0.007653999949494991","31","0.0017397121246904151"
"prosperous-fuse-36","2024-02-20T22:50:17.000Z","finished","512","[784,15]","AdamW","0.004158632829785347","0.12792191095650196","0.012527498502167871","0.01853636410281372","0.007344230152666553","0.01156668774783612","1","","2000","0.0051125913741998374","81t2nd9q","-","mattia-scardecchia","","","","2024-02-20T22:56:36.000Z","2024-02-20T22:56:36.000Z","379","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","2000","2.2.0","0","512","1","0.1","0.004524050746113062","0.006830325272555153","0.010085407683315376","0.014835880952887235","0.02062704709048073","0.027873917017132044","0.036235187823573746","0.04591139374921719","0.0585683467797935","0","0.00005543881305088281","0.00004051010216337383","0.00009897311532616934","0.00013607744181464449","0.0003091453180558747","0.0006326142987483148","0.0005624922496817272","0.0011629350616088503","0.001061661239450604","0.12792191095650196","0.1283788401633501","0.12951686854163805","0.13148104958236215","0.13395920457939306","0.13775069639086723","0.1429162360727787","0.14784413824478784","0.15299615263938904","0.16212088987231257","0","0.00008285844068785181","0.0001025460190234392","0.00018367811963921276","0.0003117834285438042","0.0004377157855946251","0.0008865070093813745","0.0006172641370631852","0.0012718483785162432","0.0008547285651634507","0.004524050746113062","0.004963107022922486","0.006257188657764345","0.008462775551015512","0.011671659932471812","0.01516364688286558","0.02015221267938614","0.02556775549892336","0.032385645899921656","0.0413674496114254","0","0.00008173890322926025","0.00009904206897983304","0.0003628344330066407","0.0005211770927097112","0.0005508310768819501","0.0005087259164051193","0.000852981924268257","0.0010328724754835783","0.002241254613574765","0.12792191095650196","0.12824698872864246","0.1289415393024683","0.13021012302488089","0.1317979782819748","0.13441485743969678","0.13712652064859868","0.14089888855814933","0.1441053237766027","0.14899728037416934","0","0.00012404663796270355","0.000183083972965842","0.00029197669156715624","0.0004176206772780721","0.0005782889074423185","0.0010075403829497597","0.0007133587136115999","0.0007568168960588727","0.001198787966653241","0.003698819549754262","0.01853636410281372","0.012527498502167871","0.00007016999734332785","0.01156668774783612","2000","0.007344230152666553"
"thriving-paper-35","2024-02-20T22:49:31.000Z","finished","32768","[784,784,15]","AdamW","0.04304949939250946","0.04827690217643976","0.0040792071120813456","0.014217530346165096","0.003956995466724032","0.013468203662584222","0","","31","0.04327713046222925","vm17w1sb","-","mattia-scardecchia","","","","2024-02-20T22:52:00.000Z","2024-02-20T22:52:00.000Z","149","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","31","2.2.0","0","512","0.015625","0.1","0.04272995516657829","0.044931599559883274","0.04736856666083137","0.05107007703433434","0.05547452702497443","0.060991140392919384","0.0674747961262862","0.074453080072999","0.0817039826263984","0","0.00001839417315591148","0.00009844686459719803","0.000039795486326740666","0.00023564206177585916","0.00025110668115411154","0.00043366866070635015","0.0005689440082160882","0.00008332085230594934","0.0004100141794669238","0.04827690217643976","0.04875510962059101","0.05011829112966856","0.05259772017598152","0.05582052872826656","0.0598558879767855","0.0651207414145271","0.07171480171382427","0.07869835756719112","0.08649271788696448","0","0.00003739504116306052","0.0000686502471862055","0.000251289935647551","0.00011003726678608112","0.000622426661822101","0.00011982099078888132","0.0003125952595581386","0.0007735229975680883","0.00039436949619148736","0.04272995516657829","0.04288621889427304","0.04335056315176189","0.04406453585252166","0.04500450622290373","0.04614236750639975","0.04780753417871893","0.04948730962350965","0.05227563753724098","0.054342994652688506","0","0.00008410329785827913","0.00009898891757808728","0.0001957716350811259","0.000401969763077493","0.000339348924255731","0.0006156307209358931","0.0006072359997421429","0.00076727212242086","0.0012886176323178282","0.04827690217643976","0.04838606975972652","0.04886414455249906","0.04942339044064283","0.05055634221062064","0.051865951344370845","0.05294788395985961","0.05487278485670686","0.0575488829985261","0.05959662413224578","0","0.00008260413425820035","0.00018682094784531865","0.0002650464980871916","0.0004196544759067519","0.0004645931210157993","0.00036888317688142994","0.0005424367094700496","0.0009843773558117768","0.001012256565612726","0.001974266953766346","0.014217530346165096","0.0040792071120813456","0.00005652524487231858","0.013468203662584222","31","0.003956995466724032"
"sweet-noodles-34","2024-02-20T22:47:51.000Z","finished","32768","[784,15]","SAM","0.0606628991663456","0.06019213516265154","0.0034328521648421956","0.010660773639877635","0.003380435965955247","0.010392960005750254","0","0.15","31","0.05747009099771579","0qjl80kl","-","mattia-scardecchia","","","","2024-02-20T22:50:14.000Z","2024-02-20T22:50:14.000Z","143","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","31","2.2.0","0","512","0.015625","0.1","0.05708074057474733","0.058480925081918635","0.06017797704165181","0.06261785763005416","0.06586544960737228","0.07028113445267081","0.07544098049402237","0.0811927014340957","0.08880728483200073","0","0.00002309221845943545","0.00005190459835987443","0.00010350272845091836","0.00008629634531924889","0.0002495133612213566","0.0003952408747287742","0.00037881777465857306","0.0003943752916324614","0.0002292623520108042","0.06019213516265154","0.06056507956236601","0.061511614359915257","0.06318812537938356","0.06571088265627623","0.068833547954758","0.07296101811031501","0.07835571964581807","0.08376704839368661","0.09076578045884769","0","0.00007157887810619905","0.00006805896698104385","0.00004183729086944475","0.00025639080662364006","0.00025265647915636945","0.0004712351481678216","0.00015079776342333303","0.0004978455247982709","0.00013620581827268076","0.05708074057474733","0.05717344284057617","0.05750617245212197","0.05810993216000497","0.05900258519686759","0.05994128729216754","0.0613789374474436","0.06321279732510447","0.06476754900068045","0.06696248310618103","0","0.000032764972412225266","0.00007924477525321742","0.00013222288920852662","0.00024786384443254393","0.00022924915015898976","0.00029455867693565244","0.00045074491017328217","0.0003777749132434637","0.0003384918816632643","0.06019213516265154","0.060308738332241776","0.06063604662194848","0.06125973295420408","0.062009811587631705","0.06308554336428643","0.06439990429207683","0.06618746053427457","0.06783417528495192","0.06981216315180064","0","0.00005638300676715205","0.00010292438379715624","0.0002628743555523818","0.00016356194534189477","0.00037007515360908306","0.00033979205499655066","0.00045969510030901834","0.0006424750374881151","0.0008635727092756759","0.007063508965075016","0.010660773639877635","0.0034328521648421956","0.000055581622291356325","0.010392960005750254","31","0.003380435965955247"
"alight-bao-33","2024-02-20T22:45:25.000Z","finished","32768","[784,15]","AdamW","0.04982630163431168","0.05373201705515385","0.0067280526133254165","0.01584645126325389","0.0064392973762005465","0.015028349931041391","0","","31","0.05019459050769607","cnseqimw","-","mattia-scardecchia","","","","2024-02-20T22:47:48.000Z","2024-02-20T22:47:48.000Z","143","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","31","2.2.0","0","512","0.015625","0.1","0.04961343528702855","0.05191340452680985","0.05491738642255465","0.05864086840301752","0.0637046395180126","0.07025028082231681","0.07675376658638318","0.08462729925910632","0.09398319416989882","0","0.000032782185142435676","0.00008677566811569589","0.00012426087077685614","0.00014725986466946272","0.0003874062333316329","0.0005152094440274905","0.00035990769603408407","0.0005002203270926539","0.0010052844540485509","0.05373201705515385","0.05431710494061311","0.055857001803815365","0.0585329287375013","0.062359352285663285","0.06687722789744537","0.07277016155421734","0.07995260258515675","0.08681110168496768","0.0963941713174184","0","0.00000868865576976602","0.00005858516045569113","0.0000669483646367101","0.0001879273057321031","0.00032864140677776936","0.0001331238990066335","0.0003934106983314402","0.0001853131484945574","0.0005253103816916687","0.04961343528702855","0.04983022874221206","0.0506013385951519","0.051689353818073866","0.053503507003188136","0.05582747007720172","0.05810706070624292","0.06092117591761052","0.06429778602905571","0.06902352282777428","0","0.00008760122176129112","0.0002454770033691744","0.000253802853020517","0.000419214378720994","0.0004984447341444368","0.0008305304183704574","0.0008693196348551547","0.0007905359604976131","0.0013260213259841836","0.05373201705515385","0.05392840346321463","0.054646879248321054","0.05567942978814244","0.057241543754935266","0.05953399008139968","0.062154355365782975","0.0652057128958404","0.06768462713807821","0.07190618552267551","0","0.00010167791782838684","0.000184397045010768","0.0003547159800745329","0.0006387651124048476","0.0005956073555700288","0.00038487820118802626","0.001097310675242837","0.0007364494002369275","0.0010528142425919125","0.003919558599591255","0.01584645126325389","0.0067280526133254165","0.00006353165372274816","0.015028349931041391","31","0.0064392973762005465"
"chromatic-kumquat-32","2024-02-20T22:45:04.000Z","finished","16384","[784,784,15]","SAM","0.04386045038700104","0.05402999743819237","0.002031079465523354","0.007811718247830869","0.001824468793347481","0.007093777880072594","0","0.1","62","0.04384988034144044","ykswub97","-","mattia-scardecchia","","","","2024-02-20T22:49:28.000Z","2024-02-20T22:49:28.000Z","264","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","62","2.2.0","0","512","0.03125","0.1","0.04360498068854213","0.04473289133359989","0.04610994644463062","0.04789348101864258","0.05041223516066869","0.053663969660798706","0.05721268616616726","0.060939968253175415","0.06574695029606421","0","0.00001688489499842661","0.0000673886774692752","0.0001709793296645081","0.00007959665472989082","0.0001333951996119628","0.00014446229004990368","0.0003192106825394399","0.00039462335094374984","0.00019954348760072217","0.05402999743819237","0.05425594995419184","0.05494328929732243","0.056319269041220345","0.05807547426472107","0.05999440917124351","0.06316970568150282","0.06610808211068313","0.0701787310341994","0.0741628451893727","0","0.00004003794842759841","0.00016959161363046583","0.00017066786868924464","0.00021107304900735697","0.00015421459016096866","0.0004085803515125664","0.0004212665182813629","0.0004170732331897627","0.00044273727297609985","0.04360498068854213","0.04365922440774739","0.043898256681859496","0.04420101912692189","0.0447939005214721","0.04548178962431848","0.046254657208919525","0.04705948010087013","0.048033989407122134","0.04937330377288163","0","0.00003496667171968401","0.00010530089170987524","0.00007572105603726191","0.00021803417823372135","0.00020554617084727963","0.00023093702218632823","0.0001828282334889891","0.0002973507607932111","0.0004521768021396432","0.05402999743819237","0.05410314174368978","0.054256641399115325","0.054605512972921134","0.05507007017731667","0.05567242195829749","0.05639699306339026","0.057130418997257945","0.05797952841967344","0.059299936145544054","0","0.000027436076534118635","0.0000811688862318517","0.00013013268713365215","0.00013107441310675303","0.00025020951260761314","0.0002593424078588898","0.0002472748386264208","0.00025535530074817416","0.0003182620403430145","0.00378523045219481","0.007811718247830869","0.002031079465523354","0.00006203204247867689","0.007093777880072594","62","0.001824468793347481"
"twinkling-rooster-31","2024-02-20T22:40:58.000Z","finished","16384","[784,15]","SAM","0.053355224430561066","0.059837338514626026","0.003359648864716291","0.010674994687239342","0.0032484957482665777","0.010175602013866109","0","0.15","62","0.05489616468548775","vv5ddjsu","-","mattia-scardecchia","","","","2024-02-20T22:45:22.000Z","2024-02-20T22:45:22.000Z","264","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","62","2.2.0","0","512","0.03125","0.1","0.054553413297981024","0.05586081432799498","0.057605733474095665","0.05993108792851368","0.06337989928821723","0.06722013947243492","0.0733937993645668","0.07931292181213696","0.0861301062007745","0","0.000008792577856038537","0.0001272162278654696","0.0001099962589592404","0.00022158816252120672","0.0001255293076602169","0.000027564888672914044","0.0001978091288871748","0.000627889645760211","0.0005945020572112546","0.059837338514626026","0.06019988718132178","0.06101520576824745","0.06267213417838018","0.06503068873037894","0.06805134378373623","0.07209828620155652","0.07712362023691337","0.0834943385173877","0.09060656217237312","0","0.000025480415920537625","0.00007342218356587103","0.0002495574405430349","0.00007485387687353458","0.000035509051046422394","0.00016924903839039672","0.0003727623901337613","0.001001138813489261","0.0002652597084260337","0.054553413297981024","0.05465972102247178","0.05508870161138475","0.05562709169462323","0.056479369895532726","0.05755298854783177","0.058874190552160144","0.06018725903704762","0.061889568669721486","0.06421831729821861","0","0.00002579935030591499","0.00010159826812919582","0.00010556385670278538","0.000136609048997505","0.0002110502664527751","0.0002739282699402609","0.0002755697796641657","0.00045889908434763","0.0003882103855285658","0.059837338514626026","0.05993651961907744","0.06024818355217576","0.06084762662649155","0.0616399778984487","0.06261593429371715","0.0639350948855281","0.0654785112477839","0.06704662013798952","0.0692725358530879","0","0.000030920892058210356","0.00007600270921127264","0.00016394699671435338","0.00010322241808486418","0.00017886166120211343","0.0003084934912049694","0.00043484814246344945","0.00031465466216995216","0.0005026674166101625","0.007033605594187975","0.010674994687239342","0.003359648864716291","0.000058053989050677046","0.010175602013866109","62","0.0032484957482665777"
"abundant-orchid-30","2024-02-20T22:40:38.000Z","finished","16384","[784,784,15]","AdamW","0.040791019797325134","0.0544603681191802","0.004395271716639407","0.0142974930194517","0.004094373397529119","0.012961952636639268","0","","62","0.044229742450018726","pqylqmjr","-","mattia-scardecchia","","","","2024-02-20T22:45:01.000Z","2024-02-20T22:45:01.000Z","263","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","62","2.2.0","0","512","0.03125","0.1","0.04372280789539218","0.04575089986125628","0.04827824948976437","0.05181210037941734","0.05607734310130278","0.06224652022744218","0.06858709687367082","0.07555306764940421","0.08394518122076988","0","0.00006161371100951176","0.00017320697729318688","0.00004040939971893391","0.0001590213120774286","0.000091138279836399","0.00030278667775911634","0.0002494996701000444","0.0007047927195537644","0.0005231063991163275","0.0544603681191802","0.054917181531588234","0.0562468230103453","0.05840120123078426","0.06186087181170782","0.06596203427761793","0.07065438665449619","0.07696730146805446","0.08390125321845214","0.09085178623596828","0","0.00006483780336567661","0.00016301847140226224","0.00014433875816432831","0.0001238271972989291","0.00037694463624718915","0.00023477164175849391","0.0004123333559447176","0.0001591890526871093","0.0009916129854899043","0.04372280789539218","0.04384716399945319","0.04432628364302218","0.04478346249088645","0.04611099720932543","0.04767753155902029","0.04936276492662728","0.05104610226117075","0.05393705079331994","0.056366631342098114","0","0.0000666685169828821","0.00024372520296225193","0.000300507510646832","0.0004198502553572773","0.000767791049219828","0.0008094683807914584","0.0008631923629695187","0.0009490203319993816","0.0014003071161266722","0.0544603681191802","0.05458011049777269","0.054867064394056794","0.05569043625146151","0.05647977394983173","0.05840435745194554","0.05967559227719903","0.06117958165705204","0.0637979500927031","0.06641218047589063","0","0.0000930778378895548","0.00020910950759960703","0.00037290512149459","0.0006125392297129312","0.0008121127175510847","0.000997171302589356","0.0008708203131753563","0.0011601320339676637","0.001154874649963946","0.0019249592442065475","0.0142974930194517","0.004395271716639407","0.000060742877394659445","0.012961952636639268","62","0.004094373397529119"
"glowing-ox-29","2024-02-20T22:36:19.000Z","finished","16384","[784,15]","AdamW","0.047199953347444534","0.0539033617824316","0.00676641530822962","0.015957611892372367","0.006423349399119614","0.015100693578521424","0","","62","0.04934480398272475","nhgzf0cu","-","mattia-scardecchia","","","","2024-02-20T22:40:55.000Z","2024-02-20T22:40:55.000Z","276","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","62","2.2.0","0","512","0.03125","0.1","0.04876816086471081","0.05101706165199479","0.05367501173168421","0.05766064782316486","0.06289030099287629","0.06903944630175829","0.07665722475697596","0.08417065565784772","0.0940344138070941","0","0.00004051097475792475","0.00012806979320793642","0.00027307263639863666","0.00011460312561438038","0.000320908901444555","0.0010558919167162624","0.0006511294198653792","0.0006860478550263348","0.0012385130522859385","0.0539033617824316","0.054424296443661056","0.05599687807261944","0.058706281085809074","0.06250316835939884","0.0670448827246825","0.07294563017785549","0.07968196210761865","0.08780681900680065","0.09702727384865284","0","0.00002377027771364986","0.00003005500648322287","0.00017671129557842588","0.000175912730388051","0.0001855766562209263","0.0005182570501616278","0.0003062530395435546","0.000973789823072076","0.0005444857954877484","0.04876816086471081","0.04896899415180087","0.049738930305466056","0.0508763593621552","0.05249382029287517","0.05451138601638376","0.05786831565201282","0.05999232674948871","0.06422415035776793","0.06790331797674298","0","0.000085951423643548","0.00023937459382780872","0.0001212372010776518","0.0003646360587167929","0.0005781991812826892","0.0006551815491743668","0.0006160429357931326","0.0011411043180263823","0.0015017325822150622","0.0539033617824316","0.05415528248995542","0.0547939395532012","0.05582085475325584","0.05734439054504037","0.0593519332818687","0.06209100317209959","0.06487187054008245","0.06822479125112295","0.07270968444645405","0","0.0000931521779092004","0.00016909511095335183","0.0002362559009760295","0.0003518715358876271","0.0004742784984055448","0.0007044953963153321","0.0006049824363803915","0.0010539110036483525","0.001289828508146531","0.0039021512493491177","0.015957611892372367","0.00676641530822962","0.00006580764602404088","0.015100693578521424","62","0.006423349399119614"
"glistening-pig-28","2024-02-20T22:35:55.000Z","finished","8192","[784,784,15]","SAM","0.03842052444815636","0.06376050598919392","0.002225921209901574","0.007303265295922755","0.0018054119870066635","0.006100659693280858","0","0.1","125","0.04180692741647363","rzlvksh7","-","mattia-scardecchia","","","","2024-02-20T22:40:36.000Z","2024-02-20T22:40:36.000Z","281","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","125","2.2.0","0","512","0.0625","0.1","0.04154616082087159","0.04250045974428455","0.04376065653438369","0.04550032364204526","0.0476937599790593","0.05030165302256743","0.05430942183981339","0.0580359217710793","0.06303897639736533","0","0.000052092914976505574","0.00008588741572770541","0.00005492772169062169","0.00018611459063994285","0.00021363281356832456","0.00006137334436266334","0.00030186243565339055","0.00037564438204121416","0.00011398802726045192","0.06376050598919392","0.06398770647744338","0.06461730723579724","0.06558540804932515","0.0673100221902132","0.06915785341213147","0.07169019617140293","0.07407027917603652","0.07719477266073227","0.08123760546247165","0","0.000033321995633351726","0.0000492803812085849","0.00011467721919564632","0.0002809493096457608","0.000357095556205706","0.00009680487525964344","0.0003184081813270586","0.0004469372980098112","0.00008209460605020258","0.04154616082087159","0.04163204552605748","0.04180697561241686","0.04236184130422771","0.042710067424923184","0.04359614788554609","0.04440821260213852","0.0453483697026968","0.0466013384051621","0.0477096610236913","0","0.000032857091019673055","0.00007081261661516354","0.00015687368931043458","0.00014013850106551088","0.0002077877841480814","0.0002999168931447217","0.00038853931929074264","0.00018930658359825716","0.0004920651142026212","0.06376050598919392","0.0637922047637403","0.06398610016331077","0.06436395961791277","0.06478058286011219","0.06524517079815269","0.06600169129669667","0.06680343030020594","0.06781487697735429","0.06911065699532629","0","0.0000339110938498291","0.0001303732747615057","0.00017737053703269012","0.0001275939850527502","0.0003879516150886308","0.0003364608400572865","0.00045056803225696456","0.00038941494984038694","0.0003550016727166359","0.0041211131028831005","0.007303265295922755","0.002225921209901574","0.00006617797043872997","0.006100659693280858","125","0.0018054119870066635"
"enchanting-peony-27","2024-02-20T22:31:49.000Z","finished","8192","[784,15]","SAM","0.051428597420454025","0.06488434039056301","0.003644376443699006","0.010590335555995506","0.0033864524494856413","0.010233242468287553","0","0.15","125","0.05395688908174634","e53oa76r","-","mattia-scardecchia","","","","2024-02-20T22:36:16.000Z","2024-02-20T22:36:16.000Z","267","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","125","2.2.0","0","512","0.0625","0.1","0.05361800082027912","0.05500930516670147","0.05654683398703734","0.05898917078350981","0.06264589618270595","0.06673733983188868","0.07148598382870357","0.07793085152904193","0.08516309255113204","0","0.00005247669651850731","0.00007188827662111841","0.00005999599452350404","0.0001598311937204283","0.00005265900372648743","0.00033743412549517866","0.00008837615590109995","0.0003233426247487278","0.0005126430101273767","0.06488434039056301","0.06521105673164129","0.06605539843440056","0.06784763808051746","0.07020654156804085","0.07304515379170577","0.07757176086306572","0.08221272317071755","0.08836651283005874","0.09577470272779463","0","0.000014523959964381198","0.00003360121875226297","0.00018007605832816206","0.00012757756897544142","0.00025613069552695973","0.00044923749913877454","0.000519672652676802","0.00017855491396535862","0.0004364948377442548","0.05361800082027912","0.05377867552451789","0.05416129287332296","0.054669420886784795","0.0558542369864881","0.05670617055147886","0.05800919700413942","0.05991958789527416","0.06183031559921801","0.0640768744982779","0","0.00004832855572674403","0.00005519079481024051","0.00010828738035149612","0.00013890610887025065","0.00028534448720216927","0.00031892989979273676","0.0003714791333105818","0.00043112180724802246","0.0006103118765520007","0.06488434039056301","0.0650072899647057","0.06537609659135342","0.06597478222101927","0.06681832484900951","0.06777391508221627","0.06923137959092855","0.07039274983108043","0.07252287957817316","0.07472617030143738","0","0.00003863314301294703","0.00008219074312333665","0.00016463972814342412","0.00014478794652541006","0.00021477574984234496","0.0004208402288367044","0.0005905657512173601","0.0006189020601548315","0.000449983188559196","0.007238844409584999","0.010590335555995506","0.003644376443699006","0.00006176143506309018","0.010233242468287553","125","0.0033864524494856413"
